sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160270766549200,2,1,1,200,0.9103243947,0,0.413895458,0.3413832784,0,1,0,1.098434329,-0.413895458,0,0.9103243947,2
160270766590200,1,1,1,200,0.9103243947,0,0.413895458,0.3413832784,0,1,0,2.098434448,-0.413895458,0,0.9103243947,2
160270782659100,2,1,1,200,0.9091426134,0,0.4164849222,0.3436604142,0,1,0,1.099304676,-0.4164849222,0,0.9091426134,2
160270782695800,1,1,1,200,0.9091426134,0,0.4164849222,0.3436604142,0,1,0,2.099304676,-0.4164849222,0,0.9091426134,2
160270798155700,2,1,1,200,0.9079699516,0,0.4190353453,0.3459061086,0,1,0,1.100173235,-0.4190353453,0,0.9079699516,2
160270798224200,1,1,1,200,0.9079699516,0,0.4190353453,0.3459061086,0,1,0,2.100173235,-0.4190353453,0,0.9079699516,2
160270813730900,2,1,1,200,0.9056757689,0,0.4239710271,0.3502603471,0,1,0,1.101888299,-0.4239710271,0,0.9056757689,2
160270813762100,1,1,1,200,0.9056757689,0,0.4239710271,0.3502603471,0,1,0,2.10188818,-0.4239710271,0,0.9056757689,2
160270828968500,2,1,1,200,0.904481709,0,0.42651245,0.352506727,0,1,0,1.102790594,-0.42651245,0,0.904481709,2
160270829002100,1,1,1,200,0.904481709,0,0.42651245,0.352506727,0,1,0,2.102790594,-0.42651245,0,0.904481709,2
160270844383300,2,1,1,200,0.9023079276,0,0.4310921133,0.356562227,0,1,0,1.104453206,-0.4310921133,0,0.9023079276,2
160270844424300,1,1,1,200,0.9023079276,0,0.4310921133,0.356562227,0,1,0,2.104453087,-0.4310921133,0,0.9023079276,2
160270859737400,2,1,1,200,0.9012516141,0,0.4332961738,0.3585175276,0,1,0,1.105271816,-0.4332961738,0,0.9012516141,2
160270859773000,1,1,1,200,0.9012516141,0,0.4332961738,0.3585175276,0,1,0,2.105271816,-0.4332961738,0,0.9012516141,2
160270875304700,2,1,1,200,0.9001992941,0,0.4354782104,0.3604555428,0,1,0,1.106095076,-0.4354782104,0,0.9001992941,2
160270875359200,1,1,1,200,0.9001992941,0,0.4354782104,0.3604555428,0,1,0,2.106095076,-0.4354782104,0,0.9001992941,2
160270891379600,2,1,1,200,0.8981454968,0,0.4396983683,0.364210248,0,1,0,1.107727408,-0.4396983683,0,0.8981454968,2
160270891412700,1,1,1,200,0.8981454968,0,0.4396983683,0.364210248,0,1,0,2.107727528,-0.4396983683,0,0.8981454968,2
